text,label
looking to for low rates bos to Vegas in Late Flight June for 3 kids and myself for a sporting event Any deals or breaks,0
Tell me more Because I need a 1 way to NYC and I might choose you,0
RT Our fleet s on fleek,0
STAHP RT Our fleet s on fleek,0
Our fleet s on fleek this happened,0
but Virgin has wifi,0
Our fleet s on fleek,0
X x RT Our fleet s on fleek,0
Yall tried it Our fleet s on fleek,1
Our fleet s on fleek what ihop started,0
Our fleet s on fleek lmao you know a white person said this,0
Our fleet s on fleek,0
RT Our fleet s on fleek,0
my family and I are excited to see you too,1
I love flying with u but I have a question why is one of ur planes called ny jets,1
Our fleet s on fleek huh,0
LMAO Y ALL Our fleet s on fleek,0
sounds good,1
LOLZ On Fleek,0
who s running your tweeter using the word fleek,0
Our fleet s on fleek Jet Blizzue in the hizouse,1
Very excited for the first time this Sunday March 1 I get to fly JetBlue flight 123 Mint from JFK Looking forward,1
Okay RT Our fleet s on fleek,0
Our fleet s on fleek,0
hahah love flying jet blue tho,1
Our fleet s on fleek LMFAO,0
Our fleet s on fleek YASSS JetBlue Tell them,1
They didnt just tweet this Nah RT Our fleet s on fleek,0
lmfao i love it,1
woof,0
I have a little more time then that lol Well actually a lot more 36 days more But I m just excited,1
Our fleet s on fleek is fleek dead yet now,0
Our fleet s on fleek no way,0
Our fleet s on fleek smh,0
Now put your baggage fees back on free RT Our fleet s on fleek,0
Bruh real tweet from Our fleet s on fleek,0
RT Our fleet s on fleek,0
Our fleet s on fleek,0
Please don t RT Our fleet s on fleek,0
LMAO Our fleet s on fleek,1
I digg it,0
well here we go,1
I want you guys to be the first to fly to Cuba from NYC,0
Our fleet s on fleek new fav airline,1
Hopefully now my application for JetBlue donut designer will finally go through the proper channels,1
really,0
Looking cool,1
Our fleet s on fleek,0
no come on,0
Definitely Lots of announcements and the app is great,1
you bet,1
s CEO battles to appease passengers and Wall Street Waterbury Republican American,0
thank you Appreciate that,1
The chairs could use some TLC And more power outlets in the area would be a bonus Headed to,1
Thanks Used phone instead of computer and it worked Thx again,1
alright done alternatively if you d like to charter a private jet for me to PITT i will gladly accept,1
absolutely my girlfriend and I will be Flight Booking Problems our Mexico flights in the next day or two will send a Tweet when it s done,0
it s time for a direct flight from JFK to PITT Official JetBlue Terminal 5 New York,0
Indeed I don t know what s going on in Pittsburgh that weekend but it s drawing a crowd via JetBlue,0
good to know thanks so much,1
HE is a lap infant 4 mons old,0
Thanks,0
Thank you for the quick response I am trying to request abassinet for my son it would be great if you can help me with my request,1
Gerne,0
Hey friends Stupid question Can I split payment methods for a flight purchase Example 1 2 debit card 1 2 BillMeLate Flightr Thanks,0
expanding Nantucket Aviation,0
Mark T in Austin was great handling my bag issue thanks,1
I believe you have to follow me so I can send you a message,0
I ll read this over a nice glass of wine right before I dig my heels into my next novel Maybe travel is just what I need,0
hofmann Good one And indeed it s JetBlue s finest day in history,1
I would like the actual email address so I can follow up thank you,0
and when did your legal department start running your social media channels,0
sounds fun How does that work,0
thanks Calling right now,1
I know there s no actual mile high club but surely there s something I can join,0
hello my husband bought us a trip last night amp just noticed my last name is misspelled What can I do Thanks,0
to start 3xweekly E190 flights from Washington Reagan to Nantucket between 19JUN 6SEP avgeek,0
will you Cancelled Flight tonight s 7 pm out of DFW to BOS weather,0
Haha Thanks You guys are great Unlike the GoPatriots,1
thanks,1
it was booked through work but added upgrade on seat Need the upgrade receipt,1
Thank you for the free flyfi Makes an already great airline even better jetblue Boston westpalmbeach flybetter,1
what s the easiest way to get a ticket receipt Can I get one at check in or can I get one online Thanks,0
thank you,1
That s what I planned on but Boston traffic due to recent weather was insane If I had been expedited I would have made it,0
I wish you all the best of luck I m enjoying the luxurious free amount of leg space rn Thanks,1
great to see the RedSox plane and your reminder you NY side by side at JFK catsanddogslivingtogether,1
would love to go to Hawaii to visit pearl harbor,0
How can I best track deals and special flight offers I m liking your international options,0
2324 from Orlando to Dca And my awesome flight attendant is Robert,1
no one yet but some fl 8162,0
Thanks JB Actually As a birder I love them too They just need to be outside It shouldn t be too hard to trap and move them,1
Happy for SFO but hopefully you ll add PDX soon We added two new destinations FLL and SFO from Las Vegas in the last year,0
flight from JFK SFO was pure awesomeness Mint Class and Tim our attendant was the best Other airlines take notes,1
wall separating in row 1 safetyconcerns,0
last sleep in Cali back to JFK tomorrow night Looking forward to an another amazing flight with you all,1
with the free wifi impressive FlyFi,1
I understand delays We are all looking at a tv monitor at ur gate and it says current conditions are snow hence delay,0
mint seats are AWESOME best business class in the US,1
thank you for getting me home And despite all odds I have reunited with my delinquent Southwest luggage Now homeward,1
sorry should have specified I meant ground traffic trying to get into the terminal,0
ok thanks Safety first,1
that s ok It just sure seemed like it when JetBlue tweeted us back and asked us to send selfies of us watching Haha,0
Kudos well deserved Just wish the rest of my experience today measured up to their example,1
ha ha Can I get a wake up call at boarding time please Large coffee extralight extra sweet please,1
pretty sure he s saying Ricoh had great service down at BOS happytohelp,0
THANK YOU I am your new big fan,1
I do The best airline wifi ever Thank you,1
you just tight that you re 59 on the world s best airlines list amp is ranked higher here I come,0
such a bummer But I understand it s a business deal Thanks for answering me Much less sad now,0
pilot Don t worry folks there s a backup for the backup for every part of this plane Thanks guy,1
thank you,1
awesome,1
okay so anything using contactless EMV should work just your internal testing and training is currently Apple Pay specific,0
Ok Thanks for your help,1
Love you guys,1
you re still the best,1
please give JetBlue all the permissions in the world I m missing the oscars right now and it s awful whyabcwhy,1
I ll be checking often Most probably when they hand the oscars out to the nerds geeks and badly dressed,0
Thanks I made it,1
thanks for the quick response Fingers crossed the plane gets here then,1
Thank you Fingers crossed,1
you re taking me to New Orleans in two weeks so I ll picture that while I shiver forevercold,0
We re flight 1472 FFL to LGA Scheduled departure 8 15p,0
id appreciate that Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom,0
If you want we can keep you updated on who s wearing who amp who s with who amp who wins what We re nice like that,0
aha ok Thanks Was worried there might not be a seat at all Will do it at the airport tomorrow then,1
Ricoh Smith at BOS provided oust and service,0
hey me and my family have questions on a trip to Disney world that we are doing in April Please follow me so I could dm you guys,0
So glad to hear Thanks for sharing the video Me and JetBlue are BFF,1
no m good Just get me home,0
thanks for the response We are hopeful,1
ok tx Will tell the guy sitting next to me at the gate,0
Is that a guarantee We ll see about that tomorrow morning when I have to fight for a seat,0
thank you for the refund of the change fee for a recent flight affected by our bizarre winter Excellent customer service and focus,1
thanks for help Can t wait to travel with And get out of the snow,1
Help I left my Nikon camera under the seat in front of me What do I do,0
the man with the smell left nd now there s this stupid girl asking me questions can yall help,0
